murder,negligent_manslaughter,forcible_sex,nonforcible_sex,robbery,aggravated_assault,burglary,vehicle_theft,arson,institute_id,location,year
,,,,,,,,,178721019,noncampus,2016
,,,,,,,,,178721020,noncampus,2016
,,,,,,,,,178721021,noncampus,2016
,,,,,,,,,178721022,noncampus,2016
,,,,,,,,,178721023,noncampus,2016
,,,,,,,,,178721024,noncampus,2016
,,,,,,,,,178721025,noncampus,2016
,,,,,,,,,178721026,noncampus,2016
,,,,,,,,,178721027,noncampus,2016
,,,,,,,,,178721028,noncampus,2016
,,,,,,,,,178721029,noncampus,2016
,,,,,,,,,178721030,noncampus,2016
,,,,,,,,,178721032,noncampus,2016
,,,,,,,,,178721034,noncampus,2016
,,,,,,,,,178721036,noncampus,2016
,,,,,,,,,178721037,noncampus,2016
,,,,,,,,,178721038,noncampus,2016
,,,,,,,,,178721041,noncampus,2016
,,,,,,,,,178721042,noncampus,2016
,,,,,,,,,178721043,noncampus,2016
,,,,,,,,,178721044,noncampus,2016
,,,,,,,,,178721045,noncampus,2016
,,,,,,,,,178721046,noncampus,2016
,,,,,,,,,178721048,noncampus,2016
,,,,,,,,,178721049,noncampus,2016
,,,,,,,,,178767001,noncampus,2016
0,0,0,0,0,0,0,0,0,178828001,noncampus,2016
0,0,0,0,0,0,0,0,0,178891001,noncampus,2016
,,,,,,,,,178891002,noncampus,2016
0,0,0,0,0,0,0,0,0,178989001,noncampus,2016
0,0,0,0,0,0,0,0,0,179043001,noncampus,2016
,,,,,,,,,179052001,noncampus,2016
0,0,0,0,0,0,0,0,0,179159001,noncampus,2016
,,,,,,,,,179159002,noncampus,2016
,,,,,,,,,179159003,noncampus,2016
,,,,,,,,,179195001,noncampus,2016
,,,,,,,,,179229001,noncampus,2016
0,0,0,0,0,0,0,0,0,179238001,noncampus,2016
,,,,,,,,,179256001,noncampus,2016
0,0,0,0,0,0,0,1,0,179265001,noncampus,2016
,,,,,,,,,179308001,noncampus,2016
,,,,,,,,,179308002,noncampus,2016
,,,,,,,,,179308004,noncampus,2016
,,,,,,,,,179308005,noncampus,2016
,,,,,,,,,179308006,noncampus,2016
,,,,,,,,,179308007,noncampus,2016
,,,,,,,,,179308008,noncampus,2016
,,,,,,,,,179308009,noncampus,2016
,,,,,,,,,179308010,noncampus,2016
,,,,,,,,,179317001,noncampus,2016
,,,,,,,,,179317002,noncampus,2016
,,,,,,,,,179326001,noncampus,2016
,,,,,,,,,179326002,noncampus,2016
,,,,,,,,,179326003,noncampus,2016
,,,,,,,,,179326004,noncampus,2016
,,,,,,,,,179344001,noncampus,2016
,,,,,,,,,179344002,noncampus,2016
,,,,,,,,,179344003,noncampus,2016
0,0,0,0,0,0,0,0,0,179450001,noncampus,2016
,,,,,,,,,179511001,noncampus,2016
,,,,,,,,,179539001,noncampus,2016
,,,,,,,,,179548001,noncampus,2016
,,,,,,,,,179548002,noncampus,2016
0,0,0,0,0,0,0,0,0,179557001,noncampus,2016
0,0,0,0,0,0,0,0,0,179557002,noncampus,2016
0,0,0,0,0,0,0,0,0,179557003,noncampus,2016
0,0,0,0,0,0,0,0,0,179557004,noncampus,2016
0,0,3,0,0,0,2,1,0,179566001,noncampus,2016
,,,,,,,,,179566002,noncampus,2016
,,,,,,,,,179566003,noncampus,2016
,,,,,,,,,179566005,noncampus,2016
,,,,,,,,,179566006,noncampus,2016
,,,,,,,,,179566007,noncampus,2016
,,,,,,,,,179566008,noncampus,2016
,,,,,,,,,179566009,noncampus,2016
,,,,,,,,,179566010,noncampus,2016
,,,,,,,,,179566011,noncampus,2016
,,,,,,,,,179645001,noncampus,2016
,,,,,,,,,179645002,noncampus,2016
0,0,0,0,0,0,0,0,0,179645003,noncampus,2016
,,,,,,,,,179645004,noncampus,2016
,,,,,,,,,179645005,noncampus,2016
,,,,,,,,,179645006,noncampus,2016
0,0,0,0,0,0,0,0,0,179715001,noncampus,2016
,,,,,,,,,179715002,noncampus,2016
,,,,,,,,,179715003,noncampus,2016
,,,,,,,,,179715004,noncampus,2016
0,0,0,0,0,0,0,0,0,179812001,noncampus,2016
0,0,0,0,4,5,2,0,0,179867001,noncampus,2016
0,0,0,0,1,1,0,1,0,179867002,noncampus,2016
,,,,,,,,,179867003,noncampus,2016
,,,,,,,,,179867004,noncampus,2016
,,,,,,,,,179867005,noncampus,2016
,,,,,,,,,179867006,noncampus,2016
0,0,0,0,0,0,0,0,0,179894001,noncampus,2016
,,,,,,,,,179894002,noncampus,2016
0,0,0,0,0,0,0,0,0,179894003,noncampus,2016
0,0,0,0,0,0,0,0,0,179894004,noncampus,2016
0,0,0,0,0,0,0,0,0,179894005,noncampus,2016
,,,,,,,,,179894009,noncampus,2016
0,0,0,0,0,0,0,0,0,179894010,noncampus,2016
,,,,,,,,,179894011,noncampus,2016
,,,,,,,,,179894014,noncampus,2016
,,,,,,,,,179894016,noncampus,2016
,,,,,,,,,179894017,noncampus,2016
,,,,,,,,,179894018,noncampus,2016
,,,,,,,,,179894019,noncampus,2016
,,,,,,,,,179894020,noncampus,2016
,,,,,,,,,179894021,noncampus,2016
,,,,,,,,,179894023,noncampus,2016
,,,,,,,,,179894024,noncampus,2016
,,,,,,,,,179894025,noncampus,2016
,,,,,,,,,179894026,noncampus,2016
,,,,,,,,,179894027,noncampus,2016
,,,,,,,,,179894033,noncampus,2016
,,,,,,,,,179894036,noncampus,2016
,,,,,,,,,179894039,noncampus,2016
,,,,,,,,,179894040,noncampus,2016
,,,,,,,,,179894041,noncampus,2016
,,,,,,,,,179894044,noncampus,2016
,,,,,,,,,179894046,noncampus,2016
,,,,,,,,,179894047,noncampus,2016
,,,,,,,,,179894049,noncampus,2016
,,,,,,,,,179894050,noncampus,2016
,,,,,,,,,179894051,noncampus,2016
,,,,,,,,,179894052,noncampus,2016
,,,,,,,,,179894053,noncampus,2016
,,,,,,,,,179894056,noncampus,2016
,,,,,,,,,179894058,noncampus,2016
,,,,,,,,,179894059,noncampus,2016
,,,,,,,,,179894060,noncampus,2016
,,,,,,,,,179894061,noncampus,2016
,,,,,,,,,179894062,noncampus,2016
,,,,,,,,,179894063,noncampus,2016
,,,,,,,,,179894064,noncampus,2016
,,,,,,,,,179894065,noncampus,2016
,,,,,,,,,179894066,noncampus,2016
,,,,,,,,,179894067,noncampus,2016
,,,,,,,,,179894068,noncampus,2016
,,,,,,,,,179894070,noncampus,2016
,,,,,,,,,179894071,noncampus,2016
,,,,,,,,,179894075,noncampus,2016
,,,,,,,,,179894076,noncampus,2016
,,,,,,,,,179894077,noncampus,2016
,,,,,,,,,179894078,noncampus,2016
,,,,,,,,,179894082,noncampus,2016
,,,,,,,,,179894083,noncampus,2016
0,0,0,0,0,0,0,0,0,179894085,noncampus,2016
,,,,,,,,,179894086,noncampus,2016
,,,,,,,,,179894088,noncampus,2016
,,,,,,,,,179894089,noncampus,2016
,,,,,,,,,179894090,noncampus,2016
,,,,,,,,,179894091,noncampus,2016
,,,,,,,,,179894092,noncampus,2016
,,,,,,,,,179894093,noncampus,2016
,,,,,,,,,179946001,noncampus,2016
0,0,0,0,0,0,0,0,0,179955001,noncampus,2016
0,0,0,0,0,0,0,0,0,179964001,noncampus,2016
,,,,,,,,,179964002,noncampus,2016
,,,,,,,,,179964003,noncampus,2016
,,,,,,,,,179991001,noncampus,2016
,,,,,,,,,180054001,noncampus,2016
,,,,,,,,,180063001,noncampus,2016
,,,,,,,,,180081001,noncampus,2016
,,,,,,,,,180081002,noncampus,2016
,,,,,,,,,180090001,noncampus,2016
0,0,0,0,0,0,0,0,0,180106001,noncampus,2016
0,0,0,0,0,0,0,0,0,180151001,noncampus,2016
,,,,,,,,,180160001,noncampus,2016
,,,,,,,,,180179001,noncampus,2016
,,,,,,,,,180179002,noncampus,2016
0,0,0,0,0,0,0,0,0,180197001,noncampus,2016
,,,,,,,,,180197002,noncampus,2016
,,,,,,,,,180203001,noncampus,2016
0,0,0,0,0,0,0,0,0,180212001,noncampus,2016
,,,,,,,,,180249001,noncampus,2016
,,,,,,,,,180258001,noncampus,2016
0,0,0,0,0,0,1,0,0,180276001,noncampus,2016
,,,,,,,,,180328001,noncampus,2016
0,0,0,0,0,0,0,0,0,180373001,noncampus,2016
,,,,,,,,,180416001,noncampus,2016
,,,,,,,,,180416002,noncampus,2016
0,0,7,0,0,1,0,0,0,180461001,noncampus,2016
0,0,0,0,0,1,5,0,0,180489001,noncampus,2016
,,,,,,,,,180489002,noncampus,2016
,,,,,,,,,180489003,noncampus,2016
,,,,,,,,,180489004,noncampus,2016
0,0,0,0,0,0,0,0,0,180522001,noncampus,2016
0,0,0,0,0,0,0,0,0,180595001,noncampus,2016
0,0,0,0,0,0,0,0,0,180647001,noncampus,2016
,,,,,,,,,180692001,noncampus,2016
,,,,,,,,,180771001,noncampus,2016
0,0,0,0,0,0,0,0,0,180814001,noncampus,2016
,,,,,,,,,180832001,noncampus,2016
0,0,0,0,0,0,0,0,0,180878001,noncampus,2016
,,,,,,,,,180902001,noncampus,2016
0,0,0,0,0,0,0,0,0,180902002,noncampus,2016
,,,,,,,,,180902003,noncampus,2016
0,0,0,0,0,0,0,0,0,180948001,noncampus,2016
,,,,,,,,,180957001,noncampus,2016
0,0,0,0,0,0,0,1,0,180984001,noncampus,2016
0,0,0,0,0,0,0,0,0,180984002,noncampus,2016
0,0,0,0,0,0,2,3,0,181002001,noncampus,2016
0,0,0,0,0,0,0,0,0,181020001,noncampus,2016
,,,,,,,,,181093001,noncampus,2016
,,,,,,,,,181127001,noncampus,2016
,,,,,,,,,181145001,noncampus,2016
,,,,,,,,,181145002,noncampus,2016
0,0,0,0,0,0,0,0,0,181145003,noncampus,2016
,,,,,,,,,181190001,noncampus,2016
,,,,,,,,,181190002,noncampus,2016
,,,,,,,,,181190003,noncampus,2016
,,,,,,,,,181190004,noncampus,2016
,,,,,,,,,181190005,noncampus,2016
,,,,,,,,,181190006,noncampus,2016
,,,,,,,,,181190007,noncampus,2016
0,0,0,0,0,0,0,0,0,181215001,noncampus,2016
,,,,,,,,,181242001,noncampus,2016
,,,,,,,,,181297001,noncampus,2016
0,0,0,0,0,0,0,0,0,181303001,noncampus,2016
0,0,0,0,0,0,0,0,0,181303002,noncampus,2016
0,0,0,0,0,0,0,0,0,181303004,noncampus,2016
0,0,0,0,0,0,0,0,0,181303005,noncampus,2016
0,0,0,0,0,0,0,0,0,181303009,noncampus,2016
0,0,0,0,0,0,0,0,0,181303010,noncampus,2016
0,0,0,0,0,0,0,0,0,181303012,noncampus,2016
,,,,,,,,,181312001,noncampus,2016
,,,,,,,,,181312002,noncampus,2016
0,0,0,0,0,0,0,0,0,181312003,noncampus,2016
,,,,,,,,,181312004,noncampus,2016
,,,,,,,,,181312005,noncampus,2016
,,,,,,,,,181312006,noncampus,2016
,,,,,,,,,181312007,noncampus,2016
,,,,,,,,,181330001,noncampus,2016
,,,,,,,,,181376001,noncampus,2016
,,,,,,,,,181394001,noncampus,2016
,,,,,,,,,181400001,noncampus,2016
,,,,,,,,,181419001,noncampus,2016
,,,,,,,,,181419003,noncampus,2016
,,,,,,,,,181419004,noncampus,2016
0,0,0,0,0,0,0,0,0,181428001,noncampus,2016
,,,,,,,,,181428002,noncampus,2016
0,0,0,0,0,0,0,0,0,181446001,noncampus,2016
,,,,,,,,,181446002,noncampus,2016
0,0,0,0,0,0,1,1,0,181464001,noncampus,2016
0,0,0,0,0,0,0,0,0,181491001,noncampus,2016
,,,,,,,,,181534001,noncampus,2016
,,,,,,,,,181543001,noncampus,2016
,,,,,,,,,181604001,noncampus,2016
0,0,0,0,0,0,0,0,0,181640001,noncampus,2016
,,,,,,,,,181640002,noncampus,2016
0,0,1,0,0,0,0,0,0,181640003,noncampus,2016
,,,,,,,,,181640004,noncampus,2016
,,,,,,,,,181640005,noncampus,2016
0,0,0,0,0,0,0,0,0,181738001,noncampus,2016
0,0,0,0,0,0,0,0,0,181765001,noncampus,2016
0,0,0,0,0,0,0,0,0,181783001,noncampus,2016
0,0,0,0,0,0,0,0,0,181817001,noncampus,2016
,,,,,,,,,181853001,noncampus,2016
,,,,,,,,,181880001,noncampus,2016
,,,,,,,,,181941001,noncampus,2016
0,0,0,0,0,0,0,0,0,182005001,noncampus,2016
0,0,0,0,0,0,0,0,0,182005002,noncampus,2016
0,0,0,0,0,0,0,0,0,182005003,noncampus,2016
0,0,0,0,0,0,0,2,1,182111001,noncampus,2016
,,,,,,,,,182148001,noncampus,2016
0,0,0,0,0,2,0,5,0,182281001,noncampus,2016
0,0,0,0,0,0,0,0,0,182281002,noncampus,2016
0,0,0,0,0,0,1,1,0,182290001,noncampus,2016
,,,,,,,,,182290002,noncampus,2016
0,0,0,0,0,0,0,0,0,182290004,noncampus,2016
,,,,,,,,,182306001,noncampus,2016
,,,,,,,,,182306002,noncampus,2016
,,,,,,,,,182306003,noncampus,2016
,,,,,,,,,182306004,noncampus,2016
,,,,,,,,,182306005,noncampus,2016
0,0,1,0,0,0,0,0,0,182458001,noncampus,2016
0,0,0,0,0,0,0,0,0,182500001,noncampus,2016
,,,,,,,,,182500003,noncampus,2016
,,,,,,,,,182500004,noncampus,2016
,,,,,,,,,182500005,noncampus,2016
,,,,,,,,,182500006,noncampus,2016
0,0,0,0,0,0,0,0,0,182564001,noncampus,2016
,,,,,,,,,182564002,noncampus,2016
,,,,,,,,,182564003,noncampus,2016
,,,,,,,,,182634001,noncampus,2016
,,,,,,,,,182652001,noncampus,2016
0,0,13,0,0,0,6,1,0,182670001,noncampus,2016
,,,,,,,,,182704001,noncampus,2016
,,,,,,,,,182722001,noncampus,2016
,,,,,,,,,182795001,noncampus,2016
,,,,,,,,,182795004,noncampus,2016
,,,,,,,,,182795005,noncampus,2016
,,,,,,,,,182795006,noncampus,2016
,,,,,,,,,182795009,noncampus,2016
,,,,,,,,,182829001,noncampus,2016
,,,,,,,,,182892001,noncampus,2016
,,,,,,,,,182917001,noncampus,2016
,,,,,,,,,182953001,noncampus,2016
0,0,0,0,0,0,0,0,0,182980001,noncampus,2016
,,,,,,,,,182999001,noncampus,2016
0,0,0,0,0,0,0,0,0,183026001,noncampus,2016
0,0,0,0,0,0,0,0,0,183026003,noncampus,2016
0,0,0,0,0,0,0,0,0,183026004,noncampus,2016
0,0,0,0,0,0,0,0,0,183026005,noncampus,2016
0,0,0,0,0,0,0,0,0,183026007,noncampus,2016
,,,,,,,,,183035001,noncampus,2016
0,0,0,0,0,0,1,0,0,183044001,noncampus,2016
0,0,0,0,0,0,0,0,0,183062001,noncampus,2016
,,,,,,,,,183071001,noncampus,2016
,,,,,,,,,183080001,noncampus,2016
0,0,0,0,0,0,0,0,0,183099001,noncampus,2016
0,0,0,0,0,0,0,0,0,183105001,noncampus,2016
,,,,,,,,,183105003,noncampus,2016
0,0,0,0,0,0,0,0,0,183105004,noncampus,2016
,,,,,,,,,183114001,noncampus,2016
,,,,,,,,,183114002,noncampus,2016
,,,,,,,,,183114003,noncampus,2016
0,0,0,0,0,0,0,0,0,183123001,noncampus,2016
,,,,,,,,,183132001,noncampus,2016
,,,,,,,,,183141001,noncampus,2016
,,,,,,,,,183150001,noncampus,2016
,,,,,,,,,183150002,noncampus,2016
,,,,,,,,,183202001,noncampus,2016
,,,,,,,,,183211001,noncampus,2016
0,0,0,0,0,0,0,0,0,183239001,noncampus,2016
,,,,,,,,,183248001,noncampus,2016
0,0,0,0,0,0,0,0,0,183257001,noncampus,2016
,,,,,,,,,183257002,noncampus,2016
,,,,,,,,,183257003,noncampus,2016
,,,,,,,,,183257004,noncampus,2016
,,,,,,,,,183257006,noncampus,2016
,,,,,,,,,183257007,noncampus,2016
,,,,,,,,,183257008,noncampus,2016
,,,,,,,,,183257009,noncampus,2016
,,,,,,,,,183275001,noncampus,2016
,,,,,,,,,183488001,noncampus,2016
0,0,0,0,0,0,0,0,0,183655001,noncampus,2016
,,,,,,,,,183655002,noncampus,2016
,,,,,,,,,183655003,noncampus,2016
,,,,,,,,,183725001,noncampus,2016
0,0,0,0,0,0,0,0,0,183743001,noncampus,2016
0,0,0,0,0,0,0,0,0,183789001,noncampus,2016
,,,,,,,,,183789002,noncampus,2016
,,,,,,,,,183789003,noncampus,2016
0,0,0,0,0,0,0,0,0,183789005,noncampus,2016
,,,,,,,,,183789006,noncampus,2016
,,,,,,,,,183804001,noncampus,2016
0,0,0,0,0,0,0,0,0,183822001,noncampus,2016
,,,,,,,,,183859001,noncampus,2016
,,,,,,,,,183877001,noncampus,2016
0,0,0,0,0,0,0,0,0,183877002,noncampus,2016
,,,,,,,,,183877003,noncampus,2016
,,,,,,,,,183877004,noncampus,2016
,,,,,,,,,183910001,noncampus,2016
,,,,,,,,,183938001,noncampus,2016
,,,,,,,,,183938002,noncampus,2016
,,,,,,,,,183938003,noncampus,2016
,,,,,,,,,183938004,noncampus,2016
0,0,3,0,0,0,0,0,0,183974001,noncampus,2016
,,,,,,,,,183974002,noncampus,2016
,,,,,,,,,183974003,noncampus,2016
0,0,0,0,0,0,0,0,0,183983001,noncampus,2016
,,,,,,,,,183983003,noncampus,2016
,,,,,,,,,184047001,noncampus,2016
,,,,,,,,,184056001,noncampus,2016
,,,,,,,,,184092001,noncampus,2016
,,,,,,,,,184180001,noncampus,2016
,,,,,,,,,184180004,noncampus,2016
,,,,,,,,,184205001,noncampus,2016
,,,,,,,,,184205002,noncampus,2016
,,,,,,,,,184205003,noncampus,2016
,,,,,,,,,184205004,noncampus,2016
,,,,,,,,,184278001,noncampus,2016
0,0,0,0,0,0,0,0,0,184348001,noncampus,2016
,,,,,,,,,184427001,noncampus,2016
,,,,,,,,,184481001,noncampus,2016
,,,,,,,,,184506001,noncampus,2016
,,,,,,,,,184603001,noncampus,2016
,,,,,,,,,184603002,noncampus,2016
,,,,,,,,,184612001,noncampus,2016
,,,,,,,,,184694001,noncampus,2016
,,,,,,,,,184694002,noncampus,2016
,,,,,,,,,184746001,noncampus,2016
0,0,0,0,0,0,0,0,0,184773001,noncampus,2016
0,0,0,0,0,0,0,0,0,184782001,noncampus,2016
,,,,,,,,,184782002,noncampus,2016
,,,,,,,,,184782003,noncampus,2016
,,,,,,,,,184782004,noncampus,2016
,,,,,,,,,184782005,noncampus,2016
,,,,,,,,,184782007,noncampus,2016
0,0,0,0,0,1,1,0,0,184791001,noncampus,2016
,,,,,,,,,184816001,noncampus,2016
,,,,,,,,,184870001,noncampus,2016
,,,,,,,,,184959001,noncampus,2016
,,,,,,,,,184968001,noncampus,2016
0,0,0,0,0,0,0,0,0,184995001,noncampus,2016
,,,,,,,,,184995002,noncampus,2016
0,0,0,0,0,0,0,0,0,185129001,noncampus,2016
,,,,,,,,,185129002,noncampus,2016
0,0,0,0,0,0,0,0,0,185174001,noncampus,2016
,,,,,,,,,185262001,noncampus,2016
,,,,,,,,,185262002,noncampus,2016
,,,,,,,,,185262003,noncampus,2016
,,,,,,,,,185332001,noncampus,2016
,,,,,,,,,185396001,noncampus,2016
,,,,,,,,,185466001,noncampus,2016
,,,,,,,,,185509001,noncampus,2016
0,0,0,0,0,0,0,1,0,185509002,noncampus,2016
0,0,0,0,0,0,0,0,0,185536001,noncampus,2016
0,0,0,0,0,0,0,0,0,185536002,noncampus,2016
0,0,0,0,0,0,0,0,0,185536003,noncampus,2016
0,0,1,0,0,0,0,0,0,185572001,noncampus,2016
0,0,0,0,0,0,0,0,0,185590001,noncampus,2016
,,,,,,,,,185679001,noncampus,2016
,,,,,,,,,185721001,noncampus,2016
0,0,0,0,0,0,0,0,0,185758001,noncampus,2016
,,,,,,,,,185758002,noncampus,2016
,,,,,,,,,185767001,noncampus,2016
1,0,2,0,0,0,1,0,0,185828001,noncampus,2016
0,0,0,0,0,0,0,0,0,185873001,noncampus,2016
,,,,,,,,,185873002,noncampus,2016
,,,,,,,,,185970001,noncampus,2016
,,,,,,,,,186016001,noncampus,2016
0,0,0,0,0,0,0,0,0,186034001,noncampus,2016
,,,,,,,,,186052001,noncampus,2016
0,0,0,0,0,0,0,0,0,186122001,noncampus,2016
0,0,2,0,0,2,0,0,0,186131001,noncampus,2016
0,0,0,0,0,0,0,0,0,186131002,noncampus,2016
,,,,,,,,,186186001,noncampus,2016
,,,,,,,,,186201001,noncampus,2016
,,,,,,,,,186274001,noncampus,2016
0,0,0,0,0,0,1,0,0,186283001,noncampus,2016
0,0,0,0,0,0,0,0,0,186283002,noncampus,2016
,,,,,,,,,186335001,noncampus,2016
0,0,0,0,0,0,0,0,0,186371001,noncampus,2016
,,,,,,,,,186371002,noncampus,2016
,,,,,,,,,186371003,noncampus,2016
0,0,0,0,0,1,1,0,0,186380001,noncampus,2016
,,,,,,,,,186380003,noncampus,2016
,,,,,,,,,186380004,noncampus,2016
,,,,,,,,,186380005,noncampus,2016
,,,,,,,,,186380006,noncampus,2016
,,,,,,,,,186380007,noncampus,2016
0,0,0,0,0,0,0,0,0,186399001,noncampus,2016
0,0,0,0,0,0,0,0,0,186399002,noncampus,2016
,,,,,,,,,186399004,noncampus,2016
,,,,,,,,,186399005,noncampus,2016
,,,,,,,,,186399006,noncampus,2016
,,,,,,,,,186405001,noncampus,2016
,,,,,,,,,186423001,noncampus,2016
,,,,,,,,,186432001,noncampus,2016
,,,,,,,,,186432002,noncampus,2016
,,,,,,,,,186469001,noncampus,2016
0,0,0,0,0,0,0,0,0,186584001,noncampus,2016
,,,,,,,,,186584002,noncampus,2016
,,,,,,,,,186584003,noncampus,2016
,,,,,,,,,186593001,noncampus,2016
,,,,,,,,,186618001,noncampus,2016
0,0,0,0,0,0,0,0,0,186645001,noncampus,2016
0,0,2,0,0,0,0,0,0,186867001,noncampus,2016
0,0,1,0,0,0,1,0,0,186876001,noncampus,2016
,,,,,,,,,186876002,noncampus,2016
,,,,,,,,,186876003,noncampus,2016
,,,,,,,,,186876004,noncampus,2016
,,,,,,,,,186876005,noncampus,2016
,,,,,,,,,186900001,noncampus,2016
,,,,,,,,,187000001,noncampus,2016
,,,,,,,,,187046001,noncampus,2016
0,0,0,0,0,0,1,0,0,187134001,noncampus,2016
0,0,0,0,0,0,0,0,0,187198001,noncampus,2016
0,0,0,0,0,0,0,0,0,187198002,noncampus,2016
0,0,0,0,0,0,0,0,0,187198003,noncampus,2016
0,0,0,0,0,0,1,0,0,187444001,noncampus,2016
,,,,,,,,,187505001,noncampus,2016
,,,,,,,,,187505002,noncampus,2016
,,,,,,,,,187505003,noncampus,2016
,,,,,,,,,187505004,noncampus,2016
,,,,,,,,,187505005,noncampus,2016
,,,,,,,,,187505007,noncampus,2016
,,,,,,,,,187505008,noncampus,2016
,,,,,,,,,187505009,noncampus,2016
,,,,,,,,,187505011,noncampus,2016
,,,,,,,,,187505012,noncampus,2016
,,,,,,,,,187505013,noncampus,2016
,,,,,,,,,187505014,noncampus,2016
,,,,,,,,,187505015,noncampus,2016
,,,,,,,,,187505016,noncampus,2016
,,,,,,,,,187505017,noncampus,2016
,,,,,,,,,187505019,noncampus,2016
0,0,0,0,0,0,0,2,0,187532001,noncampus,2016
0,0,0,0,0,0,0,0,0,187532003,noncampus,2016
0,0,0,0,0,0,0,0,0,187532005,noncampus,2016
0,0,0,0,0,0,0,0,0,187532006,noncampus,2016
0,0,0,0,0,0,0,0,0,187532007,noncampus,2016
0,0,0,0,0,0,0,0,0,187532009,noncampus,2016
0,0,0,0,0,0,0,0,0,187532010,noncampus,2016
0,0,0,0,0,0,0,0,0,187532011,noncampus,2016
0,0,0,0,0,0,0,0,0,187596001,noncampus,2016
,,,,,,,,,187602001,noncampus,2016
,,,,,,,,,187620001,noncampus,2016
,,,,,,,,,187620002,noncampus,2016
,,,,,,,,,187620003,noncampus,2016
,,,,,,,,,187620004,noncampus,2016
,,,,,,,,,187620005,noncampus,2016
,,,,,,,,,187620007,noncampus,2016
0,0,0,0,0,0,0,0,0,187639001,noncampus,2016
0,0,0,0,0,0,0,0,0,187648001,noncampus,2016
,,,,,,,,,187666001,noncampus,2016
0,0,0,0,1,0,0,0,0,187745001,noncampus,2016
0,0,0,0,0,0,0,0,0,187897001,noncampus,2016
0,0,0,0,0,0,0,0,0,187903001,noncampus,2016
,,,,,,,,,187912001,noncampus,2016
0,0,0,0,0,0,0,0,0,187958001,noncampus,2016
0,0,0,0,0,0,0,0,0,187967001,noncampus,2016
,,,,,,,,,187976001,noncampus,2016
0,0,1,0,1,0,0,1,0,187985001,noncampus,2016
,,,,,,,,,187985002,noncampus,2016
,,,,,,,,,187994001,noncampus,2016
,,,,,,,,,188003001,noncampus,2016
,,,,,,,,,188021001,noncampus,2016
0,0,0,0,0,0,1,0,0,188030001,noncampus,2016
,,,,,,,,,188030002,noncampus,2016
,,,,,,,,,188049001,noncampus,2016
,,,,,,,,,188058001,noncampus,2016
,,,,,,,,,188100001,noncampus,2016
,,,,,,,,,188100002,noncampus,2016
,,,,,,,,,188100003,noncampus,2016
,,,,,,,,,188100004,noncampus,2016
,,,,,,,,,188100005,noncampus,2016
0,0,0,0,0,0,0,0,0,188137001,noncampus,2016
,,,,,,,,,188146001,noncampus,2016
,,,,,,,,,188182001,noncampus,2016
,,,,,,,,,188207001,noncampus,2016
,,,,,,,,,188216001,noncampus,2016
0,0,0,0,0,0,0,0,0,188225001,noncampus,2016
0,0,0,0,0,0,0,0,0,188261001,noncampus,2016
,,,,,,,,,188289001,noncampus,2016
,,,,,,,,,188304001,noncampus,2016
0,0,0,0,0,0,0,0,0,188340001,noncampus,2016
0,0,0,0,0,0,0,0,0,188429001,noncampus,2016
,,,,,,,,,188429002,noncampus,2016
,,,,,,,,,188429004,noncampus,2016
,,,,,,,,,188429005,noncampus,2016
,,,,,,,,,188429006,noncampus,2016
0,0,0,0,0,0,0,0,0,188438001,noncampus,2016
,,,,,,,,,188517001,noncampus,2016
,,,,,,,,,188526001,noncampus,2016
,,,,,,,,,188526002,noncampus,2016
,,,,,,,,,188535001,noncampus,2016
0,0,0,0,0,1,0,0,0,188580001,noncampus,2016
,,,,,,,,,188641001,noncampus,2016
,,,,,,,,,188650001,noncampus,2016
,,,,,,,,,188669001,noncampus,2016
,,,,,,,,,188678001,noncampus,2016
,,,,,,,,,188687001,noncampus,2016
,,,,,,,,,188696001,noncampus,2016
,,,,,,,,,188854001,noncampus,2016
,,,,,,,,,188854002,noncampus,2016
,,,,,,,,,188890001,noncampus,2016
0,0,0,0,0,0,0,0,0,188915001,noncampus,2016
,,,,,,,,,188942001,noncampus,2016
,,,,,,,,,188988001,noncampus,2016
0,0,0,0,0,0,0,0,0,189015001,noncampus,2016
0,0,0,0,0,0,0,0,0,189088001,noncampus,2016
0,0,0,0,0,0,0,0,0,189088002,noncampus,2016
0,0,0,0,0,0,0,0,0,189097001,noncampus,2016
,,,,,,,,,189219001,noncampus,2016
0,0,0,0,0,0,0,0,0,189228001,noncampus,2016
0,0,0,0,0,0,0,0,0,189228002,noncampus,2016
0,0,0,0,0,0,0,0,0,189228004,noncampus,2016
,,,,,,,,,189264001,noncampus,2016
,,,,,,,,,189273001,noncampus,2016
,,,,,,,,,189282001,noncampus,2016
,,,,,,,,,189404001,noncampus,2016
,,,,,,,,,189413001,noncampus,2016
,,,,,,,,,189459001,noncampus,2016
,,,,,,,,,189459002,noncampus,2016
,,,,,,,,,189468001,noncampus,2016
,,,,,,,,,189477001,noncampus,2016
,,,,,,,,,189501001,noncampus,2016
0,0,0,0,0,0,1,0,0,189547001,noncampus,2016
,,,,,,,,,189556001,noncampus,2016
,,,,,,,,,189565001,noncampus,2016
,,,,,,,,,189574001,noncampus,2016
,,,,,,,,,189583001,noncampus,2016
,,,,,,,,,189592001,noncampus,2016
0,0,0,0,0,0,1,0,0,189705001,noncampus,2016
,,,,,,,,,189714001,noncampus,2016
,,,,,,,,,189714002,noncampus,2016
,,,,,,,,,189811001,noncampus,2016
